Tempo;Spostamento;Forza
(s);(mm);(N)
"3,6800";"2,8076";"7,8722"
"3,6900";"2,8316";"7,9462"
"3,7000";"2,8556";"8,0216"
"3,7100";"2,8796";"8,0952"
"3,7200";"2,9037";"8,1693"
"3,7300";"2,9277";"8,2435"
"3,7400";"2,9515";"8,3190"
"3,7500";"2,9755";"8,3958"
"3,7600";"2,9992";"8,4719"
"3,7620";"3,0039";"8,4868"
"3,7640";"3,0086";"8,5016"
"3,7660";"3,0132";"8,5164"
"3,7760";"3,0302";"8,5866"
"3,7860";"3,0300";"8,6254"
"3,7960";"3,0202";"8,6329"
"3,8060";"3,0006";"8,6011"
"3,8160";"2,9719";"8,5191"
"3,8260";"2,9375";"8,3904"
"3,8360";"2,9009";"8,2221"
"3,8460";"2,8646";"8,0224"
"3,8560";"2,8298";"7,8059"
"3,8660";"2,7969";"7,5879"
"3,8760";"2,7653";"7,3789"
"3,8860";"2,7352";"7,1853"
"3,8960";"2,7064";"7,0064"
"3,9060";"2,6784";"6,8418"
"3,9160";"2,6512";"6,6929"
"3,9260";"2,6246";"6,5556"
"3,9360";"2,5988";"6,4277"
"3,9460";"2,5733";"6,3067"
"3,9560";"2,5481";"6,1908"
"3,9660";"2,5232";"6,0796"
"3,9760";"2,4985";"5,9723"
"3,9860";"2,4739";"5,8686"
"3,9960";"2,4495";"5,7684"
"4,0060";"2,4252";"5,6695"
"4,0160";"2,4010";"5,5715"
"4,0260";"2,3768";"5,4749"
"4,0360";"2,3528";"5,3808"
"4,0460";"2,3288";"5,2897"
"4,0560";"2,3048";"5,1999"
"4,0660";"2,2806";"5,1104"
"4,0760";"2,2564";"5,0211"
"4,0860";"2,2323";"4,9340"
"4,0960";"2,2082";"4,8477"
"4,1060";"2,1840";"4,7620"
"4,1160";"2,1599";"4,6769"
"4,1260";"2,1359";"4,5927"
"4,1360";"2,1120";"4,5088"
"4,1460";"2,0879";"4,4264"
"4,1560";"2,0640";"4,3457"
"4,1660";"2,0399";"4,2660"
"4,1760";"2,0158";"4,1887"
"4,1860";"1,9921";"4,1133"
"4,1960";"1,9683";"4,0366"
"4,2060";"1,9444";"3,9602"
"4,2160";"1,9204";"3,8850"
"4,2260";"1,8964";"3,8099"
"4,2360";"1,8726";"3,7354"
"4,2460";"1,8485";"3,6613"
"4,2560";"1,8243";"3,5863"
"4,2660";"1,8001";"3,5105"
"4,2760";"1,7760";"3,4370"
"4,2860";"1,7521";"3,3668"
"4,2960";"1,7281";"3,2957"
"4,3060";"1,7040";"3,2252"
"4,3160";"1,6800";"3,1552"
"4,3260";"1,6560";"3,0853"
"4,3360";"1,6320";"3,0146"
"4,3460";"1,6080";"2,9436"
"4,3560";"1,5840";"2,8701"
"4,3660";"1,5601";"2,7971"
"4,3760";"1,5363";"2,7277"
"4,3860";"1,5124";"2,6614"
"4,3960";"1,4884";"2,5967"
"4,4060";"1,4645";"2,5322"
"4,4160";"1,4406";"2,4658"
"4,4260";"1,4164";"2,3978"
"4,4360";"1,3922";"2,3271"
"4,4460";"1,3683";"2,2576"
"4,4560";"1,3441";"2,1900"
"4,4660";"1,3200";"2,1231"
"4,4760";"1,2961";"2,0569"
"4,4860";"1,2719";"1,9912"
"4,4960";"1,2480";"1,9270"
"4,5060";"1,2238";"1,8621"
"4,5160";"1,1997";"1,7950"
"4,5260";"1,1756";"1,7288"
"4,5360";"1,1516";"1,6633"
"4,5460";"1,1275";"1,5971"
"4,5560";"1,1036";"1,5313"
"4,5660";"1,0794";"1,4670"
"4,5760";"1,0555";"1,4048"
"4,5860";"1,0316";"1,3443"
"4,5960";"1,0077";"1,2815"
"4,6060";"0,9839";"1,2177"
"4,6160";"0,9598";"1,1536"
