Tempo,Spostamento,Forza,Voltaggio,R_sensore
73.148,5.516,4.8522,0.156113116062425,9668.66814624217
73.158,5.4879,4.8103,0.156148107707083,9670.90517087431
73.168,5.4598,4.7703,0.156229963457383,9676.1383557897
73.178,5.432,4.7332,0.156458038847539,9690.72055754288
73.188,5.4039,4.6945,0.156590429627851,9699.18570911727
73.198,5.3759,4.6544,0.156791475582233,9712.0416016621
73.208,5.3477,4.6137,0.157063490660264,9729.4373170511
73.218,5.3197,4.5746,0.15734366122449,9747.35662933341
73.228,5.2917,4.5376,0.157422449315726,9752.3961775366
73.238,5.2637,4.4999,0.157834805954382,9778.77455410672
73.248,5.2359,4.4635,0.157997882160864,9789.20774809831
73.258,5.2078,4.4262,0.158329334117647,9810.41535311404
73.268,5.1799,4.3879,0.158419461032413,9816.18253114059
73.278,5.1519,4.3484,0.158694705882353,9833.79664623748
73.288,5.1241,4.3114,0.158888163697479,9846.17805186871
73.298,5.0961,4.2765,0.159238669003601,9868.61310331269
73.308,5.068,4.2411,0.159492952797119,9884.89126708014
73.318,5.04,4.204,0.159984645186074,9916.37216772167
73.328,5.0119,4.166,0.16029578304922,9936.29626090328
73.338,4.9841,4.1302,0.160681046914766,9960.97065346309
73.348,4.956,4.0939,0.160918206194478,9976.16157679758
73.358,4.9279,4.0574,0.161455287154862,10010.5690907168
73.368,4.8997,4.0221,0.161862843409364,10036.683841561
73.378,4.8717,3.9878,0.162413678991597,10071.9864131174
73.388,4.8437,3.9539,0.162685506266507,10089.4105485962
73.398,4.8157,3.919,0.163100929939976,10116.0430005387
73.408,4.7876,3.8838,0.163588752076831,10147.3226959605
73.418,4.7596,3.8495,0.163903302472989,10167.4953619188
73.428,4.7318,3.8138,0.164132550204082,10182.1990723303
73.438,4.7038,3.777,0.164533733493397,10207.9339049302
73.448,4.6759,3.7424,0.164887358031212,10230.6215123091
73.458,4.648,3.7096,0.165383791836735,10262.4769815741
73.468,4.62,3.6775,0.165780045714286,10287.9087390706
73.478,4.5919,3.6436,0.166246954045618,10317.8804832464
73.488,4.5639,3.6102,0.1665918242497,10340.0220833102
73.498,4.536,3.5768,0.166959589195678,10363.6370692725
73.508,4.5081,3.5403,0.167293016662665,10385.0502775861
73.518,4.4801,3.5049,0.167739070828331,10413.7011610268
73.528,4.4519,3.4705,0.168097647971188,10436.7370690309
73.538,4.4239,3.4392,0.168393070060024,10455.7183046003
73.548,4.3958,3.4069,0.16870201152461,10475.5706599158
73.558,4.3678,3.3729,0.169245594381753,10510.5070660341
73.568,4.3396,3.3394,0.169635082112845,10535.5445186766
73.578,4.3116,3.3084,0.170139682737095,10567.9877819022
73.588,4.2836,3.2779,0.17064449815126,10600.4516391019
73.598,4.2559,3.2458,0.17102825757503,10625.135123848
73.608,4.228,3.2135,0.171380019447779,10647.7639659797
73.618,4.2001,3.181,0.171706004753902,10668.7375451637
